task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1155	b6/151d86	17517	bwaMem (1154)	COMPLETED	0	2020-09-18 12:16:30.194	5m 42s	5m 42s	96.5%	1 GB	1.3 GB	1.6 GB	1.6 GB
1153	96/7c8155	18945	bwaMem (1152)	COMPLETED	0	2020-09-18 12:16:43.360	5m 45s	5m 44s	97.5%	1 GB	1.4 GB	1.6 GB	1.6 GB
1117	3f/1bb3ac	32063	bwaMem (1116)	COMPLETED	0	2020-09-18 11:30:55.802	53m 57s	53m 56s	96.5%	1.1 GB	1.4 GB	11.9 GB	11.7 GB
1156	4b/ff38b3	10335	bwaMem (1155)	COMPLETED	0	2020-09-18 12:21:36.411	3m 37s	3m 37s	89.9%	765.9 MB	1.1 GB	729 MB	752.1 MB
1163	bc/f0217d	15181	bwaMem (1162)	COMPLETED	0	2020-09-18 12:22:28.087	2m 55s	2m 55s	91.4%	495.2 MB	1 GB	521 MB	499.2 MB
1160	a1/60c263	13455	bwaMem (1159)	COMPLETED	0	2020-09-18 12:22:12.611	7m 29s	7m 29s	89.4%	1 GB	1.4 GB	1.8 GB	1.8 GB
1151	fd/283ed0	10668	bwaMem (1150)	COMPLETED	0	2020-09-18 12:15:10.405	15m 8s	15m 8s	91.8%	1 GB	1.3 GB	3 GB	3.1 GB
1154	52/88a454	30324	bwaMem (1153)	COMPLETED	0	2020-09-18 12:25:23.310	5m 28s	5m 28s	86.1%	929.8 MB	1.1 GB	1013.4 MB	970.4 MB
1157	4c/763b05	26927	bwaMem (1156)	COMPLETED	0	2020-09-18 12:24:52.777	7m 20s	7m 19s	87.9%	1 GB	1.4 GB	1.7 GB	1.7 GB
1158	68/dc4795	31808	bwaMem (1157)	COMPLETED	0	2020-09-18 12:19:28.965	12m 51s	12m 50s	93.8%	1 GB	1.4 GB	2.9 GB	2.8 GB
1162	e3/ded1d9	29317	bwaMem (1161)	COMPLETED	0	2020-09-18 12:25:13.269	8m 19s	8m 18s	89.1%	994.9 MB	1.3 GB	1.6 GB	1.7 GB
1129	ab/a2e5e4	7889	bwaMem (1128)	COMPLETED	0	2020-09-18 11:37:19.330	57m 40s	57m 40s	95.6%	1.1 GB	1.4 GB	12.2 GB	12.1 GB
1124	73/5edf5c	22073	bwaMem (1123)	COMPLETED	0	2020-09-18 11:39:33.068	55m 35s	55m 34s	95.3%	1 GB	1.4 GB	12 GB	11.9 GB
1161	1d/ac5b54	18798	bwaMem (1160)	COMPLETED	0	2020-09-18 12:29:41.666	7m 14s	7m 14s	91.6%	1 GB	1.4 GB	1.8 GB	1.8 GB
1166	37/6f31b7	22020	bwaMem (1165)	COMPLETED	0	2020-09-18 12:30:18.569	7m 33s	7m 32s	92.7%	1 GB	1.4 GB	1.9 GB	1.9 GB
1169	d5/f9ce00	25577	bwaMem (1168)	COMPLETED	0	2020-09-18 12:30:51.672	7m 13s	7m 13s	92.9%	1 GB	1.3 GB	1.8 GB	1.9 GB
1171	91/d8fd6c	31776	bwaMem (1170)	COMPLETED	0	2020-09-18 12:32:12.463	8m 12s	8m 11s	91.9%	1 GB	1.3 GB	2.1 GB	2.1 GB
1164	ce/1537e9	7361	bwaMem (1163)	COMPLETED	0	2020-09-18 12:33:31.784	7m 13s	7m 12s	91.0%	994.1 MB	1.3 GB	1.5 GB	1.6 GB
1172	5d/4a8a24	32723	bwaMem (1171)	COMPLETED	0	2020-09-18 12:32:19.796	9m 33s	9m 33s	90.9%	1.1 GB	1.4 GB	2.5 GB	2.5 GB
1168	2e/a4326d	15569	bwaMem (1167)	COMPLETED	0	2020-09-18 12:34:59.139	7m 54s	7m 54s	91.4%	1 GB	1.3 GB	2 GB	2 GB
1178	c8/9085a6	20766	bwaMem (1177)	COMPLETED	0	2020-09-18 12:40:24.389	2m 34s	2m 33s	88.1%	434.9 MB	1 GB	424.7 MB	411.2 MB
1177	95/8ff541	5060	bwaMem (1176)	COMPLETED	0	2020-09-18 12:38:04.723	4m 59s	4m 58s	88.6%	917.6 MB	1.1 GB	974.3 MB	929.1 MB
1173	96/4a38b7	29224	bwaMem (1172)	COMPLETED	0	2020-09-18 12:36:56.046	9m 16s	9m 15s	91.3%	1 GB	1.4 GB	2 GB	1.9 GB
1170	18/5501d9	5854	bwaMem (1169)	COMPLETED	0	2020-09-18 12:42:53.513	4m 17s	4m 16s	86.6%	639.9 MB	1.1 GB	696.1 MB	674.5 MB
1175	bb/23122f	29248	bwaMem (1174)	COMPLETED	0	2020-09-18 12:46:11.635	1m 48s	1m 47s	87.2%	354.6 MB	1 GB	306.7 MB	312.6 MB
1174	fe/09cc16	31436	bwaMem (1173)	COMPLETED	0	2020-09-18 12:41:53.279	6m 9s	6m 9s	88.3%	973.2 MB	1.2 GB	1.3 GB	1.3 GB
1176	94/7e7dc9	6637	bwaMem (1175)	COMPLETED	0	2020-09-18 12:42:58.604	6m 18s	6m 17s	88.9%	1 GB	1.4 GB	1.5 GB	1.5 GB
1179	d4/79103f	3211	bwaMem (1178)	COMPLETED	0	2020-09-18 12:47:10.500	2m 44s	2m 43s	86.0%	441 MB	1 GB	449.2 MB	430.1 MB
1165	c2/961b49	16671	bwaMem (1164)	COMPLETED	0	2020-09-18 12:35:07.756	17m 23s	17m 22s	91.1%	1 GB	1.4 GB	3.9 GB	3.7 GB
1180	cb/371d38	23530	bwaMem (1179)	COMPLETED	0	2020-09-18 12:40:44.539	12m 5s	12m 4s	91.1%	1.1 GB	1.4 GB	2.7 GB	2.6 GB
1185	cb/5875df	17140	bwaMem (1184)	COMPLETED	0	2020-09-18 12:49:16.324	4m 16s	4m 15s	90.3%	686.8 MB	1.1 GB	713.2 MB	684.8 MB
1186	77/12b1c0	9094	bwaMem (1185)	COMPLETED	0	2020-09-18 12:48:02.759	6m 16s	6m 16s	90.2%	992.9 MB	1.3 GB	1.4 GB	1.4 GB
1182	30/f85269	8496	bwaMem (1181)	COMPLETED	0	2020-09-18 12:47:59.290	7m 2s	7m 1s	92.0%	1 GB	1.3 GB	1.8 GB	1.9 GB
1191	cd/dc0a74	9635	bwaMem (1190)	COMPLETED	0	2020-09-18 12:53:31.960	2m 32s	2m 31s	91.8%	433.9 MB	1 GB	430.5 MB	411.6 MB
1187	8b/8787f6	4784	bwaMem (1186)	COMPLETED	0	2020-09-18 12:52:49.393	3m 15s	3m 14s	92.2%	589.3 MB	1.1 GB	607.8 MB	587 MB
1188	9a/e74a36	18908	bwaMem (1187)	COMPLETED	0	2020-09-18 12:55:01.274	1m 13s	1m 13s	90.6%	281.3 MB	1.1 GB	210.1 MB	212.1 MB
1183	58/4ae06f	2531	bwaMem (1182)	COMPLETED	0	2020-09-18 12:52:30.806	5m 52s	5m 52s	93.8%	1 GB	1.4 GB	1.5 GB	1.5 GB
1189	ae/9a75f6	14773	bwaMem (1188)	COMPLETED	0	2020-09-18 12:54:18.744	4m 30s	4m 30s	91.4%	730.2 MB	1.1 GB	786 MB	765.2 MB
1167	d6/208ff9	3176	bwaMem (1166)	COMPLETED	0	2020-09-18 12:37:51.158	22m 1s	22m 1s	91.8%	1 GB	1.4 GB	5 GB	4.8 GB
1190	2b/05ec7a	24979	bwaMem (1189)	COMPLETED	0	2020-09-18 12:56:03.540	4m 31s	4m 31s	89.1%	725.2 MB	1.1 GB	809.2 MB	782.5 MB
1192	44/03ff19	25084	bwaMem (1191)	COMPLETED	0	2020-09-18 12:56:04.036	6m 19s	6m 18s	92.5%	1 GB	1.3 GB	1.7 GB	1.7 GB
1184	39/e641f2	7569	bwaMem (1183)	COMPLETED	0	2020-09-18 12:43:03.737	20m 3s	20m 2s	91.8%	1 GB	1.3 GB	4.4 GB	4.3 GB
1193	a5/3d13fe	6542	bwaMem (1192)	COMPLETED	0	2020-09-18 12:58:23.176	6m 44s	6m 44s	90.9%	1 GB	1.3 GB	1.7 GB	1.7 GB
1198	91/60b0f9	9287	bwaMem (1197)	COMPLETED	0	2020-09-18 12:58:48.923	7m 54s	7m 53s	91.3%	1 GB	1.3 GB	2.1 GB	2.1 GB
1194	50/f71476	20192	bwaMem (1193)	COMPLETED	0	2020-09-18 13:00:34.376	7m 32s	7m 31s	90.9%	1 GB	1.4 GB	1.9 GB	1.9 GB
1181	d5/7927b0	20998	bwaMem (1180)	COMPLETED	0	2020-09-18 12:49:54.611	18m 38s	18m 38s	91.7%	1.1 GB	1.4 GB	4.2 GB	4 GB
1195	dd/21ba51	26670	bwaMem (1194)	COMPLETED	0	2020-09-18 12:56:14.755	12m 54s	12m 54s	90.5%	1 GB	1.4 GB	2.7 GB	2.8 GB
1199	79/b1e207	30443	bwaMem (1198)	COMPLETED	0	2020-09-18 13:02:23.194	7m 7s	7m 7s	90.1%	1 GB	1.3 GB	1.8 GB	1.8 GB
1206	15/6a343c	25683	bwaMem (1205)	COMPLETED	0	2020-09-18 13:06:42.579	3m 32s	3m 31s	88.8%	558.4 MB	1.1 GB	575.2 MB	557 MB
1200	65/70e3c7	14941	bwaMem (1199)	COMPLETED	0	2020-09-18 13:05:07.361	7m 33s	7m 33s	89.2%	968.4 MB	1.2 GB	1.6 GB	1.6 GB
1207	ca/0c07b6	2017	bwaMem (1206)	COMPLETED	0	2020-09-18 13:08:06.010	7m 32s	7m 31s	91.1%	1021.3 MB	1.3 GB	1.8 GB	1.8 GB
1196	3f/1a9ce5	15578	bwaMem (1195)	COMPLETED	0	2020-09-18 12:59:52.650	15m 57s	15m 56s	90.4%	1 GB	1.4 GB	3.6 GB	3.4 GB
1202	76/95398b	11916	bwaMem (1201)	COMPLETED	0	2020-09-18 13:09:30.323	7m 29s	7m 29s	91.6%	1 GB	1.4 GB	1.9 GB	1.9 GB
1201	e2/d0b3cc	17301	bwaMem (1200)	COMPLETED	0	2020-09-18 13:10:14.558	7m 31s	7m 30s	90.4%	1 GB	1.4 GB	1.9 GB	1.9 GB
1197	82/e40523	2399	bwaMem (1196)	COMPLETED	0	2020-09-18 13:03:06.293	15m 22s	15m 21s	90.1%	1 GB	1.4 GB	3.4 GB	3.2 GB
1203	68/984583	17351	bwaMem (1202)	COMPLETED	0	2020-09-18 13:15:37.894	3m 11s	3m 10s	89.7%	636.8 MB	1.1 GB	597.3 MB	616.5 MB
1204	00/f77fd1	26351	bwaMem (1203)	COMPLETED	0	2020-09-18 13:16:59.281	2m 55s	2m 55s	89.5%	492.6 MB	1 GB	505.4 MB	484.8 MB
1215	69/8646b8	31314	bwaMem (1214)	COMPLETED	0	2020-09-18 13:17:45.501	2m 36s	2m 35s	88.3%	443.1 MB	1 GB	441.7 MB	424.4 MB
1208	7d/21ddba	5036	bwaMem (1207)	COMPLETED	0	2020-09-18 13:08:33.048	12m 52s	12m 51s	92.2%	1 GB	1.4 GB	3 GB	2.9 GB
1212	bb/48fbf8	370	bwaMem (1211)	COMPLETED	0	2020-09-18 13:12:40.431	8m 52s	8m 52s	92.7%	1 GB	1.3 GB	2.4 GB	2.4 GB
1209	1f/a49c71	9083	bwaMem (1208)	COMPLETED	0	2020-09-18 13:09:09.246	13m 10s	13m 9s	92.2%	1 GB	1.3 GB	3.5 GB	3.5 GB
1205	02/27867f	18749	bwaMem (1204)	COMPLETED	0	2020-09-18 13:15:49.493	8m 10s	8m 9s	91.3%	1 GB	1.3 GB	2.1 GB	2.1 GB
1210	9a/2f9942	3655	bwaMem (1209)	COMPLETED	0	2020-09-18 13:18:27.855	6m 19s	6m 19s	91.1%	1 GB	1.4 GB	1.3 GB	1.2 GB
1220	9c/372e87	14463	bwaMem (1219)	COMPLETED	0	2020-09-18 13:24:46.993	4m 5s	4m 5s	86.1%	605.4 MB	1.1 GB	641.9 MB	617.6 MB
1214	bd/5e91f4	24322	bwaMem (1213)	COMPLETED	0	2020-09-18 13:21:32.583	7m 57s	7m 56s	89.1%	1 GB	1.3 GB	1.9 GB	2 GB
1219	c0/8c424c	23255	bwaMem (1218)	COMPLETED	0	2020-09-18 13:21:24.916	8m 26s	8m 25s	89.1%	1 GB	1.4 GB	1.7 GB	1.8 GB
1216	7c/8eba88	17545	bwaMem (1215)	COMPLETED	0	2020-09-18 13:20:21.457	9m 48s	9m 47s	89.3%	1 GB	1.3 GB	2.1 GB	2 GB
1217	1b/96cbd8	29841	bwaMem (1216)	COMPLETED	0	2020-09-18 13:22:19.459	7m 58s	7m 57s	89.8%	1 GB	1.3 GB	2 GB	2 GB
1218	69/03cdbf	8752	bwaMem (1217)	COMPLETED	0	2020-09-18 13:23:59.053	6m 50s	6m 50s	90.3%	1 GB	1.3 GB	1.7 GB	1.8 GB
1221	78/e8f015	9385	bwaMem (1220)	COMPLETED	0	2020-09-18 13:28:52.086	7m 55s	7m 55s	90.5%	1 GB	1.3 GB	2 GB	2 GB
1223	5c/d09e1b	16504	bwaMem (1222)	COMPLETED	0	2020-09-18 13:29:50.891	7m 10s	7m 10s	90.6%	1 GB	1.3 GB	1.8 GB	1.9 GB
1222	bd/3b6b0f	13727	bwaMem (1221)	COMPLETED	0	2020-09-18 13:29:29.328	7m 36s	7m 35s	91.1%	1 GB	1.4 GB	1.9 GB	1.9 GB
1228	77/0357d0	18918	bwaMem (1227)	COMPLETED	0	2020-09-18 13:30:09.581	6m 57s	6m 57s	92.3%	1 GB	1.4 GB	1.8 GB	1.8 GB
1229	2b/f9bc3a	19942	bwaMem (1228)	COMPLETED	0	2020-09-18 13:30:17.696	7m 40s	7m 40s	91.5%	1 GB	1.3 GB	2 GB	2 GB
1226	ed/cdb564	25933	bwaMem (1225)	COMPLETED	0	2020-09-18 13:37:06.640	2m 25s	2m 24s	90.3%	516.9 MB	1.1 GB	462.2 MB	475.6 MB
1227	ae/c4c086	24945	bwaMem (1226)	COMPLETED	0	2020-09-18 13:37:00.802	3m 27s	3m 27s	90.4%	708.3 MB	1.1 GB	669.2 MB	691.7 MB
1211	e3/c23124	6339	bwaMem (1210)	COMPLETED	0	2020-09-18 13:18:48.508	21m 48s	21m 47s	90.8%	1.1 GB	1.4 GB	4.7 GB	4.6 GB
1232	68/8cc5fa	31800	bwaMem (1231)	COMPLETED	0	2020-09-18 13:37:58.178	2m 56s	2m 55s	91.0%	477.5 MB	1 GB	479.9 MB	463.8 MB
1230	8e/138b52	24005	bwaMem (1229)	COMPLETED	0	2020-09-18 13:30:49.309	14m 7s	14m 7s	91.7%	1 GB	1.4 GB	3.2 GB	3 GB
1231	1a/aa70e6	8175	bwaMem (1230)	COMPLETED	0	2020-09-18 13:39:31.568	5m 30s	5m 30s	93.3%	1 GB	1.3 GB	1.4 GB	1.4 GB
1233	6a/524a6f	13565	bwaMem (1232)	COMPLETED	0	2020-09-18 13:40:27.895	5m 37s	5m 37s	91.1%	1 GB	1.4 GB	1.2 GB	1.3 GB
1225	76/b3f394	23450	bwaMem (1224)	COMPLETED	0	2020-09-18 13:36:47.409	12m 22s	12m 21s	92.0%	1 GB	1.3 GB	2.9 GB	2.8 GB
1213	32/76f2c7	14169	bwaMem (1212)	COMPLETED	0	2020-09-18 13:19:54.650	29m 42s	29m 41s	91.4%	1 GB	1.4 GB	6.7 GB	6.4 GB
1234	ed/3342c9	14667	bwaMem (1233)	COMPLETED	0	2020-09-18 13:40:36.108	9m 24s	9m 24s	91.5%	1 GB	1.3 GB	2.6 GB	2.6 GB
1240	7a/6ad20a	32463	bwaMem (1239)	COMPLETED	0	2020-09-18 13:49:09.090	3m	3m	87.9%	641.6 MB	1.1 GB	592.2 MB	609.7 MB
1241	c4/415422	15267	bwaMem (1240)	COMPLETED	0	2020-09-18 13:46:05.309	7m 8s	7m 7s	90.7%	1 GB	1.3 GB	1.8 GB	1.8 GB
1236	68/6af695	7329	bwaMem (1235)	COMPLETED	0	2020-09-18 13:44:56.322	9m 5s	9m 4s	91.2%	1 GB	1.4 GB	2 GB	1.9 GB
1237	25/96f3de	17238	bwaMem (1236)	COMPLETED	0	2020-09-18 13:40:53.912	14m 8s	14m 8s	92.9%	1 GB	1.4 GB	3.3 GB	3.2 GB
1238	e6/1d1874	5849	bwaMem (1237)	COMPLETED	0	2020-09-18 13:50:00.364	6m 34s	6m 34s	95.3%	1 GB	1.3 GB	1.8 GB	1.8 GB
1244	17/8cf339	2939	bwaMem (1243)	COMPLETED	0	2020-09-18 13:49:36.390	7m 54s	7m 53s	93.6%	1 GB	1.3 GB	2.1 GB	2.1 GB
1242	0a/720651	25423	bwaMem (1241)	COMPLETED	0	2020-09-18 13:53:13.424	6m 17s	6m 16s	95.6%	1 GB	1.4 GB	1.7 GB	1.7 GB
1224	39/79957e	25604	bwaMem (1223)	COMPLETED	0	2020-09-18 13:37:05.156	23m 32s	23m 32s	93.6%	1 GB	1.3 GB	5.5 GB	5.3 GB
1247	4b/e3c78b	3727	bwaMem (1246)	COMPLETED	0	2020-09-18 13:55:02.272	6m 23s	6m 22s	95.1%	1 GB	1.4 GB	1.5 GB	1.4 GB
1243	a9/a4a8d2	30038	bwaMem (1242)	COMPLETED	0	2020-09-18 13:54:01.497	7m 29s	7m 29s	95.4%	1 GB	1.3 GB	2 GB	2 GB
1245	dc/0e3af5	29424	bwaMem (1244)	COMPLETED	0	2020-09-18 13:59:30.073	6m 43s	6m 43s	94.3%	1 GB	1.3 GB	1.8 GB	1.8 GB
1246	4f/73d4c1	3397	bwaMem (1245)	COMPLETED	0	2020-09-18 14:00:37.166	6m 26s	6m 26s	96.1%	1 GB	1.3 GB	1.8 GB	1.8 GB
1239	07/efb1a4	19233	bwaMem (1238)	COMPLETED	0	2020-09-18 13:52:09.574	16m 4s	16m 4s	95.4%	1 GB	1.4 GB	3.9 GB	3.8 GB
1253	8b/0e8d57	3874	bwaMem (1252)	COMPLETED	0	2020-09-18 14:06:12.991	3m 12s	3m 11s	95.6%	576.5 MB	1.1 GB	602.5 MB	578.2 MB
1248	f6/64588e	8482	bwaMem (1247)	COMPLETED	0	2020-09-18 14:01:25.329	8m 25s	8m 25s	95.5%	1 GB	1.3 GB	1.8 GB	1.9 GB
1249	8f/f468b5	12922	bwaMem (1248)	COMPLETED	0	2020-09-18 13:56:34.801	13m 35s	13m 34s	95.8%	1 GB	1.4 GB	3.2 GB	3.1 GB
1252	49/b53fc2	18345	bwaMem (1251)	COMPLETED	0	2020-09-18 13:57:30.202	13m 10s	13m 9s	96.4%	1 GB	1.4 GB	3.3 GB	3.1 GB
1250	6e/57bb23	9259	bwaMem (1249)	COMPLETED	0	2020-09-18 14:01:30.544	11m 9s	11m 8s	96.5%	1.1 GB	1.4 GB	2.7 GB	2.6 GB
1256	88/9a9d28	29451	bwaMem (1255)	COMPLETED	0	2020-09-18 14:10:40.100	3m 20s	3m 19s	92.6%	611.1 MB	1.1 GB	641.1 MB	618.9 MB
1251	ba/0b3f0d	8773	bwaMem (1250)	COMPLETED	0	2020-09-18 14:07:03.589	7m 24s	7m 24s	95.6%	1 GB	1.3 GB	2 GB	2.1 GB
1257	9b/ed23ef	15188	bwaMem (1256)	COMPLETED	0	2020-09-18 14:08:13.670	6m 53s	6m 53s	94.8%	1 GB	1.3 GB	1.9 GB	1.9 GB
1254	63/e92011	21426	bwaMem (1253)	COMPLETED	0	2020-09-18 14:09:24.628	6m 47s	6m 47s	95.5%	1 GB	1.3 GB	1.9 GB	1.9 GB
1255	be/3b9da6	24125	bwaMem (1254)	COMPLETED	0	2020-09-18 14:09:50.236	6m 50s	6m 50s	95.9%	1 GB	1.3 GB	1.9 GB	1.9 GB
1260	e1/a41386	26146	bwaMem (1259)	COMPLETED	0	2020-09-18 14:10:09.319	6m 47s	6m 47s	95.5%	1.1 GB	1.4 GB	1.9 GB	1.9 GB
1258	4f/67df3d	17813	bwaMem (1257)	COMPLETED	0	2020-09-18 14:13:59.741	4m 6s	4m 5s	93.5%	667.4 MB	1.1 GB	729.1 MB	706.8 MB
1264	f3/fae6e2	32119	bwaMem (1263)	COMPLETED	0	2020-09-18 14:16:11.911	2m 14s	2m 14s	95.2%	515.3 MB	1.1 GB	511.3 MB	520 MB
1259	e3/2239f6	9223	bwaMem (1258)	COMPLETED	0	2020-09-18 14:12:39.446	5m 51s	5m 51s	93.4%	895.2 MB	1.1 GB	994 MB	960.3 MB
1265	3b/f46808	5220	bwaMem (1264)	COMPLETED	0	2020-09-18 14:16:56.721	2m 13s	2m 13s	93.9%	424.9 MB	1 GB	415.7 MB	401.5 MB
1261	3b/5c0068	25395	bwaMem (1260)	COMPLETED	0	2020-09-18 14:15:06.533	4m 38s	4m 38s	93.7%	719 MB	1.1 GB	796 MB	770.7 MB
1263	80/10b387	20977	bwaMem (1262)	COMPLETED	0	2020-09-18 14:14:27.734	6m 39s	6m 38s	95.5%	1 GB	1.4 GB	1.8 GB	1.8 GB
1272	64/258572	20818	bwaMem (1271)	COMPLETED	0	2020-09-18 14:19:09.523	3m	3m	91.8%	534 MB	1.1 GB	536 MB	519.5 MB
1269	b4/0d4ef4	15987	bwaMem (1268)	COMPLETED	0	2020-09-18 14:18:30.857	3m 43s	3m 42s	92.6%	632.6 MB	1.1 GB	657.9 MB	632.7 MB
1267	7e/6631e9	15247	bwaMem (1266)	COMPLETED	0	2020-09-18 14:18:26.049	4m 47s	4m 46s	93.7%	928.9 MB	1.2 GB	1 GB	992.4 MB
1273	e3/c1c7a8	997	bwaMem (1272)	COMPLETED	0	2020-09-18 14:21:06.543	2m 9s	2m 8s	92.2%	449.7 MB	1 GB	400.2 MB	410.4 MB
1266	6a/1623c1	12583	bwaMem (1265)	COMPLETED	0	2020-09-18 14:18:05.520	6m 51s	6m 51s	95.8%	1 GB	1.3 GB	1.8 GB	1.8 GB
1262	c9/c1094c	3001	bwaMem (1261)	COMPLETED	0	2020-09-18 14:16:40.305	8m 18s	8m 18s	96.3%	1 GB	1.3 GB	2.3 GB	2.3 GB
1270	65/764e68	24921	bwaMem (1269)	COMPLETED	0	2020-09-18 14:19:44.984	5m 55s	5m 54s	96.4%	1 GB	1.3 GB	1.7 GB	1.7 GB
1268	1a/c777cd	7907	bwaMem (1267)	COMPLETED	0	2020-09-18 14:22:09.607	4m 15s	4m 14s	95.1%	794.9 MB	1.1 GB	919.4 MB	860.1 MB
1274	65/b89a94	26508	bwaMem (1273)	COMPLETED	0	2020-09-18 14:24:56.945	2m 15s	2m 15s	92.9%	414 MB	1 GB	410.4 MB	392.6 MB
1276	6b/575796	8487	bwaMem (1275)	COMPLETED	0	2020-09-18 14:22:13.993	5m 38s	5m 38s	96.3%	1 GB	1.4 GB	1.5 GB	1.5 GB
1271	c3/091001	15278	bwaMem (1270)	COMPLETED	0	2020-09-18 14:23:12.642	4m 43s	4m 42s	92.7%	837.7 MB	1.1 GB	962.5 MB	989.4 MB
1278	65/179394	15728	bwaMem (1277)	COMPLETED	0	2020-09-18 14:23:15.581	5m 16s	5m 16s	96.0%	1 GB	1.4 GB	1.4 GB	1.4 GB
1279	9a/2626cb	31899	bwaMem (1278)	COMPLETED	0	2020-09-18 14:25:39.602	7m 20s	7m 19s	95.4%	1 GB	1.4 GB	1.8 GB	1.9 GB
1275	6a/480a5d	4309	bwaMem (1274)	COMPLETED	0	2020-09-18 14:26:24.653	6m 49s	6m 49s	95.3%	1 GB	1.3 GB	1.9 GB	1.9 GB
1282	cd/4d2c9e	14622	bwaMem (1281)	COMPLETED	0	2020-09-18 14:27:55.350	8m 1s	8m	95.7%	1 GB	1.3 GB	2.1 GB	2.2 GB
1283	27/bbf6cb	19175	bwaMem (1282)	COMPLETED	0	2020-09-18 14:28:31.980	7m 39s	7m 38s	94.6%	1 GB	1.4 GB	2 GB	2 GB
1281	11/89a387	13802	bwaMem (1280)	COMPLETED	0	2020-09-18 14:32:59.644	4m 46s	4m 46s	95.6%	1 GB	1.3 GB	1.3 GB	1.3 GB
1288	c4/ab5432	32285	bwaMem (1287)	COMPLETED	0	2020-09-18 14:35:56.079	2m 13s	2m 13s	94.9%	455.9 MB	1 GB	388.2 MB	400.2 MB
1284	e8/106b25	15646	bwaMem (1283)	COMPLETED	0	2020-09-18 14:33:13.594	7m 36s	7m 36s	93.9%	1009.3 MB	1.2 GB	1.4 GB	1.4 GB
1277	75/4c4746	9727	bwaMem (1276)	COMPLETED	0	2020-09-18 14:27:12.023	14m 41s	14m 41s	94.9%	1 GB	1.3 GB	3.3 GB	3.2 GB
1287	f3/af703f	1730	bwaMem (1286)	COMPLETED	0	2020-09-18 14:36:10.660	5m 52s	5m 52s	96.6%	1 GB	1.4 GB	1.5 GB	1.5 GB
1291	94/5920f3	13490	bwaMem (1290)	COMPLETED	0	2020-09-18 14:38:09.193	5m 55s	5m 55s	94.7%	1 GB	1.4 GB	1.5 GB	1.5 GB
1286	59/2d501b	10789	bwaMem (1285)	COMPLETED	0	2020-09-18 14:37:46.044	7m 1s	7m 1s	94.2%	1 GB	1.4 GB	1.5 GB	1.5 GB
1297	81/c9cb01	12475	bwaMem (1296)	COMPLETED	0	2020-09-18 14:44:46.826	1m 22s	1m 21s	91.0%	326.3 MB	1 GB	297.7 MB	296.9 MB
1294	a1/5d2f3d	8839	bwaMem (1293)	COMPLETED	0	2020-09-18 14:44:04.401	3m 8s	3m 8s	94.5%	713.7 MB	1.1 GB	686.5 MB	653.2 MB
1235	89/0cd499	8079	bwaMem (1234)	COMPLETED	0	2020-09-18 13:45:01.686	1h 2m 38s	1h 2m 38s	94.9%	1.1 GB	1.4 GB	13.2 GB	13.2 GB
1292	d6/c3ca47	31311	bwaMem (1291)	COMPLETED	0	2020-09-18 14:42:02.513	5m 46s	5m 45s	95.9%	1 GB	1.4 GB	1.4 GB	1.4 GB
1290	1b/d2916e	25525	bwaMem (1289)	COMPLETED	0	2020-09-18 14:40:49.927	7m 49s	7m 48s	96.6%	1 GB	1.3 GB	2.1 GB	2.1 GB
1289	32/516860	30242	bwaMem (1288)	COMPLETED	0	2020-09-18 14:41:53.305	7m 12s	7m 12s	96.5%	1 GB	1.3 GB	1.9 GB	1.9 GB
1300	07/5e50c6	24858	bwaMem (1299)	COMPLETED	0	2020-09-18 14:47:12.420	2m 23s	2m 22s	93.9%	451.1 MB	1 GB	437 MB	421.9 MB
1295	23/ed51e1	28561	bwaMem (1294)	COMPLETED	0	2020-09-18 14:47:48.196	3m 20s	3m 20s	93.0%	576.8 MB	1.1 GB	611.3 MB	586.7 MB
1293	5f/f9d18f	27670	bwaMem (1292)	COMPLETED	0	2020-09-18 14:47:39.928	5m 35s	5m 35s	97.9%	1 GB	1.4 GB	1.5 GB	1.5 GB
1285	4e/a42cb7	14159	bwaMem (1284)	COMPLETED	0	2020-09-18 14:27:52.200	25m 53s	25m 53s	95.7%	1.1 GB	1.4 GB	5.9 GB	6.1 GB
1302	c4/8b9193	31117	bwaMem (1301)	COMPLETED	0	2020-09-18 14:53:45.551	2m 34s	2m 34s	91.2%	443.9 MB	1.1 GB	441.9 MB	424.7 MB
1303	65/a3f706	16321	bwaMem (1302)	COMPLETED	0	2020-09-18 14:51:08.699	6m 13s	6m 12s	95.1%	1017.5 MB	1.2 GB	1.3 GB	1.3 GB
1304	0c/443f80	27685	bwaMem (1303)	COMPLETED	0	2020-09-18 14:53:14.918	5m 38s	5m 38s	93.1%	891.3 MB	1.1 GB	1 GB	1.1 GB
1299	df/06590a	4193	bwaMem (1298)	COMPLETED	0	2020-09-18 14:49:05.508	10m 49s	10m 49s	94.8%	1 GB	1.3 GB	2.5 GB	2.5 GB
1305	42/241860	21338	bwaMem (1304)	COMPLETED	0	2020-09-18 14:57:21.226	2m 41s	2m 41s	92.1%	470.8 MB	1 GB	461 MB	441.9 MB
1298	91/a29128	1324	bwaMem (1297)	COMPLETED	0	2020-09-18 14:48:39.238	11m 57s	11m 57s	95.7%	1 GB	1.4 GB	2.8 GB	2.7 GB
