task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
498	a1/37b030	28116	mem (497)	COMPLETED	0	2020-09-22 01:51:18.602	6m 18s	6m 15s	97.0%	1.2 GB	1.4 GB	314.1 MB	1.4 GB
501	f0/cdcf4d	5655	mem (501)	COMPLETED	0	2020-09-22 01:53:18.683	5m 51s	5m 46s	96.9%	1.2 GB	1.4 GB	293 MB	1.3 GB
506	69/40e1c9	25806	mem (505)	COMPLETED	0	2020-09-22 01:57:30.062	2m 47s	2m 44s	97.7%	866.5 MB	1 GB	103.7 MB	462.8 MB
503	5d/fc482b	20527	mem (502)	COMPLETED	0	2020-09-22 01:56:35.357	3m 59s	3m 56s	96.2%	936 MB	1.1 GB	133.1 MB	617.1 MB
497	c1/fa0672	24061	mem (496)	COMPLETED	0	2020-09-22 01:50:34.903	11m 21s	11m 18s	97.8%	1.1 GB	1.4 GB	565.7 MB	2.2 GB
504	b2/e08b3a	22293	mem (503)	COMPLETED	0	2020-09-22 01:56:51.688	5m 53s	5m 51s	97.0%	1.2 GB	1.5 GB	317.6 MB	1.4 GB
508	2a/d8b5b9	26621	mem (507)	COMPLETED	0	2020-09-22 01:57:36.807	5m 50s	5m 46s	96.5%	1.1 GB	1.3 GB	285.3 MB	1.1 GB
505	1e/65aed7	6017	mem (504)	COMPLETED	0	2020-09-22 02:00:17.185	3m 55s	3m 52s	96.6%	1.1 GB	1.3 GB	141.6 MB	709.4 MB
507	81/5a7a26	13023	mem (506)	COMPLETED	0	2020-09-22 02:01:55.666	6m 9s	6m 6s	97.8%	1.2 GB	1.4 GB	324.7 MB	1.5 GB
515	2b/574e8e	6749	mem (514)	COMPLETED	0	2020-09-22 02:08:04.326	1m 58s	1m 55s	95.1%	895.6 MB	1.1 GB	96.3 MB	424.6 MB
514	c0/ec6db0	23788	mem (513)	COMPLETED	0	2020-09-22 02:04:12.366	6m 46s	6m 42s	96.2%	1.2 GB	1.5 GB	306.3 MB	1.6 GB
509	fa/189cde	7813	mem (508)	COMPLETED	0	2020-09-22 02:00:34.583	10m 29s	10m 27s	96.5%	1.1 GB	1.3 GB	494.8 MB	1.9 GB
502	f6/e61d55	1087	mem (500)	COMPLETED	0	2020-09-22 01:59:10.130	13m 13s	13m 9s	98.1%	1.2 GB	1.5 GB	696.7 MB	2.5 GB
510	8f/7281b4	16867	mem (509)	COMPLETED	0	2020-09-22 02:02:44.725	11m 20s	11m 16s	97.9%	1.2 GB	1.4 GB	542.1 MB	2.7 GB
517	7f/0eb23f	14609	mem (516)	COMPLETED	0	2020-09-22 02:10:02.031	8m 10s	8m 6s	97.2%	1.1 GB	1.4 GB	418.4 MB	1.6 GB
524	3b/52d8ff	12620	mem (523)	COMPLETED	0	2020-09-22 02:18:11.600	3m 6s	3m 3s	95.5%	847.1 MB	1 GB	109.1 MB	484.9 MB
520	03/31ef92	18350	mem (519)	COMPLETED	0	2020-09-22 02:10:58.168	10m 36s	10m 33s	97.5%	1014.3 MB	1.2 GB	300.1 MB	2.2 GB
521	96/b7ab7c	18991	mem (520)	COMPLETED	0	2020-09-22 02:11:03.812	11m 47s	11m 43s	96.9%	1.2 GB	1.5 GB	628.5 MB	2.3 GB
511	66/83d718	24316	mem (510)	COMPLETED	0	2020-09-22 02:12:23.247	13m 40s	13m 36s	97.9%	1.1 GB	1.3 GB	630.5 MB	2.5 GB
518	9d/e217b8	30611	mem (517)	COMPLETED	0	2020-09-22 02:14:04.558	12m 4s	12m 1s	97.1%	1.1 GB	1.3 GB	237.6 MB	2.3 GB
522	77/575913	25011	mem (521)	COMPLETED	0	2020-09-22 02:21:33.696	5m 28s	5m 25s	97.3%	1.2 GB	1.5 GB	287.4 MB	1.3 GB
519	29/57352f	10071	mem (518)	COMPLETED	0	2020-09-22 02:27:01.349	2m 59s	2m 56s	94.7%	853.2 MB	1.1 GB	107.7 MB	487.5 MB
512	e2/f320c9	23776	mem (511)	COMPLETED	0	2020-09-22 02:21:17.307	10m 11s	10m 8s	96.5%	1.2 GB	1.4 GB	321.1 MB	1.7 GB
523	3e/e0f83f	5634	mem (522)	COMPLETED	0	2020-09-22 02:26:02.913	5m 32s	5m 28s	96.9%	1.2 GB	1.4 GB	288.2 MB	1.3 GB
488	95/d65165	5463	mem (487)	COMPLETED	0	2020-09-22 01:40:17.594	53m 37s	53m 33s	99.4%	921.3 MB	1.2 GB	1.5 GB	10.2 GB
527	bf/5982be	26272	mem (526)	COMPLETED	0	2020-09-22 02:31:28.346	2m 29s	2m 26s	95.9%	804.3 MB	977 MB	90.4 MB	395.7 MB
516	02/2295f0	29195	mem (515)	COMPLETED	0	2020-09-22 02:22:50.570	11m 53s	11m 50s	97.5%	1.2 GB	1.5 GB	646.9 MB	2.4 GB
526	f2/83b42b	20639	mem (525)	COMPLETED	0	2020-09-22 02:30:00.319	7m 10s	7m 7s	98.3%	1.2 GB	1.4 GB	367 MB	1.6 GB
494	bd/8bea59	9448	mem (493)	COMPLETED	0	2020-09-22 01:47:43.730	50m 29s	50m 25s	99.5%	921.4 MB	1.2 GB	1.5 GB	9.6 GB
528	2b/76525f	26982	mem (527)	COMPLETED	0	2020-09-22 02:31:35.030	7m 11s	7m 8s	97.5%	1.2 GB	1.4 GB	354 MB	1.3 GB
539	ad/7c6e7a	23331	mem (538)	COMPLETED	0	2020-09-22 02:38:45.862	2m 15s	2m 12s	93.2%	706.9 MB	893.6 MB	77.2 MB	328.4 MB
531	f0/cf1971	6819	mem (530)	COMPLETED	0	2020-09-22 02:34:43.364	6m 38s	6m 36s	97.5%	1.2 GB	1.5 GB	340.5 MB	1.5 GB
540	95/cfe0cd	32571	mem (539)	COMPLETED	0	2020-09-22 02:41:01.333	3m 3s	3m	95.2%	903.7 MB	1.1 GB	116.6 MB	519.7 MB
513	2a/e24724	20131	mem (512)	COMPLETED	0	2020-09-22 02:03:26.445	41m 8s	41m 4s	99.6%	1.2 GB	1.4 GB	1.7 GB	7.5 GB
525	c4/8de6a8	6179	mem (524)	COMPLETED	0	2020-09-22 02:26:08.166	20m 54s	20m 50s	99.0%	1.1 GB	1.3 GB	1 GB	4.1 GB
538	53/6c15d0	20505	mem (537)	COMPLETED	0	2020-09-22 02:38:12.357	10m 38s	10m 35s	97.4%	1.1 GB	1.3 GB	519.9 MB	1.9 GB
529	b2/25b748	2712	mem (528)	COMPLETED	0	2020-09-22 02:33:54.202	15m 41s	15m 37s	97.7%	1.1 GB	1.3 GB	478.6 MB	3.1 GB
534	1b/8a058a	13287	mem (533)	COMPLETED	0	2020-09-22 02:44:03.868	6m 27s	6m 25s	97.7%	1.2 GB	1.5 GB	318.7 MB	1.4 GB
532	62/dec3db	1963	mem (531)	COMPLETED	0	2020-09-22 02:41:21.750	9m 58s	9m 56s	97.5%	1.2 GB	1.5 GB	539.1 MB	2 GB
533	34/1486fc	16439	mem (532)	COMPLETED	0	2020-09-22 02:37:09.961	14m 48s	14m 45s	98.2%	1.2 GB	1.6 GB	762.4 MB	2.7 GB
543	22/0ce723	12605	mem (542)	COMPLETED	0	2020-09-22 02:51:58.153	2m	1m 57s	95.9%	699.7 MB	893.3 MB	78 MB	329.2 MB
546	de/7e1321	5788	mem (545)	COMPLETED	0	2020-09-22 02:50:30.919	3m 35s	3m 33s	95.3%	1.1 GB	1.3 GB	126.8 MB	737.1 MB
535	4a/3d14d7	24275	mem (534)	COMPLETED	0	2020-09-22 02:47:02.325	7m 5s	7m 2s	97.9%	1.2 GB	1.5 GB	332.8 MB	1.7 GB
537	9b/89d26b	30868	mem (536)	COMPLETED	0	2020-09-22 02:48:50.376	7m 22s	7m 19s	97.4%	1.1 GB	1.3 GB	241.9 MB	1.3 GB
552	14/ff350d	23183	mem (551)	COMPLETED	0	2020-09-22 02:54:06.929	4m 35s	4m 32s	96.8%	1.1 GB	1.3 GB	135.9 MB	961.8 MB
545	19/0a6808	1570	mem (544)	COMPLETED	0	2020-09-22 02:49:35.075	9m 11s	9m 7s	97.7%	1.1 GB	1.3 GB	470.4 MB	1.8 GB
549	aa/428174	9549	mem (548)	COMPLETED	0	2020-09-22 02:51:19.829	7m 39s	7m 33s	98.0%	1.2 GB	1.4 GB	400.3 MB	1.8 GB
530	69/e13c65	3200	mem (529)	COMPLETED	0	2020-09-22 02:33:57.285	25m 14s	25m 10s	99.0%	1.2 GB	1.5 GB	1.3 GB	4.7 GB
548	33/7d9598	22017	mem (547)	COMPLETED	0	2020-09-22 02:53:58.535	5m 15s	5m 13s	96.5%	866.1 MB	1 GB	93.4 MB	434.1 MB
541	8e/e942d2	367	mem (540)	COMPLETED	0	2020-09-22 02:56:12.222	5m 51s	5m 47s	96.6%	1.2 GB	1.4 GB	312.4 MB	1.4 GB
536	07/cc5723	15281	mem (535)	COMPLETED	0	2020-09-22 02:44:34.650	18m 6s	18m 3s	98.1%	1.1 GB	1.3 GB	505.6 MB	3.2 GB
551	da/ac7f4b	14962	mem (550)	COMPLETED	0	2020-09-22 02:59:14.032	3m 46s	3m 43s	97.0%	1.1 GB	1.3 GB	107.9 MB	732.5 MB
542	0c/221e16	10764	mem (541)	COMPLETED	0	2020-09-22 02:58:42.357	5m 31s	5m 28s	97.9%	1.2 GB	1.4 GB	264.5 MB	1.3 GB
558	50/c519af	14335	mem (557)	COMPLETED	0	2020-09-22 02:59:10.999	5m 35s	5m 32s	97.9%	1.2 GB	1.4 GB	252.2 MB	1.3 GB
544	5e/09c469	11265	mem (543)	COMPLETED	0	2020-09-22 02:58:46.542	6m 2s	6m	98.0%	1.2 GB	1.5 GB	325.6 MB	1.5 GB
550	23/3f9a52	22974	mem (549)	COMPLETED	0	2020-09-22 02:54:06.199	13m 33s	13m 30s	98.3%	1.2 GB	1.4 GB	704.5 MB	2.7 GB
553	4b/5cf1d1	28241	mem (552)	COMPLETED	0	2020-09-22 03:02:02.781	6m 45s	6m 41s	97.3%	1.2 GB	1.4 GB	340.6 MB	1.5 GB
561	d5/8aa913	1398	mem (560)	COMPLETED	0	2020-09-22 03:03:00.376	7m 2s	6m 59s	97.3%	1.2 GB	1.5 GB	317.5 MB	1.6 GB
556	62/ffab88	10956	mem (555)	COMPLETED	0	2020-09-22 03:04:46.210	5m 21s	5m 18s	96.4%	1.2 GB	1.4 GB	284.3 MB	1.2 GB
554	84/b49cd6	7865	mem (553)	COMPLETED	0	2020-09-22 03:04:13.272	6m 8s	6m 5s	97.2%	1.2 GB	1.5 GB	281.9 MB	1.5 GB
559	23/0afcfc	11436	mem (558)	COMPLETED	0	2020-09-22 03:04:48.843	6m 59s	6m 56s	97.6%	1.2 GB	1.4 GB	369.6 MB	1.7 GB
562	b5/f97384	5304	mem (561)	COMPLETED	0	2020-09-22 03:10:06.813	2m 24s	2m 20s	95.4%	780.2 MB	911.9 MB	94.4 MB	397.9 MB
557	05/3ef9bf	30957	mem (556)	COMPLETED	0	2020-09-22 03:08:47.489	5m 7s	5m 4s	98.4%	1.2 GB	1.4 GB	267.7 MB	1.2 GB
563	75/3d1bfd	7346	mem (562)	COMPLETED	0	2020-09-22 03:10:21.363	4m 59s	4m 56s	97.0%	938.4 MB	1.1 GB	168.9 MB	962.9 MB
547	30/9967e0	13010	mem (546)	COMPLETED	0	2020-09-22 02:58:58.620	17m 35s	17m 32s	98.0%	1.2 GB	1.5 GB	656.4 MB	3.1 GB
570	d1/e54923	14343	mem (569)	COMPLETED	0	2020-09-22 03:11:48.181	5m 43s	5m 40s	97.1%	1.2 GB	1.4 GB	302.8 MB	1.3 GB
566	84/a81a9c	24223	mem (565)	COMPLETED	0	2020-09-22 03:13:54.217	5m 53s	5m 50s	96.8%	1.2 GB	1.4 GB	311.2 MB	1.4 GB
574	27/7885e7	3328	mem (573)	COMPLETED	0	2020-09-22 03:16:33.542	3m 14s	3m 11s	92.8%	1.1 GB	1.3 GB	159.9 MB	578.5 MB
565	6b/576925	4617	mem (564)	COMPLETED	0	2020-09-22 03:10:02.099	10m 13s	10m 10s	97.1%	1 GB	1.2 GB	307.8 MB	2.2 GB
572	42/9de0b5	18066	mem (571)	COMPLETED	0	2020-09-22 03:12:30.987	9m 6s	9m 3s	96.8%	1.2 GB	1.5 GB	489.9 MB	1.8 GB
564	e8/6f22e5	8155	mem (563)	COMPLETED	0	2020-09-22 03:17:31.130	4m 16s	4m 13s	96.1%	1.2 GB	1.4 GB	205.4 MB	1 GB
576	04/2205bd	22273	mem (575)	COMPLETED	0	2020-09-22 03:20:15.169	2m 12s	2m 9s	94.9%	840.1 MB	1 GB	67.3 MB	376.5 MB
571	5d/927d39	29257	mem (570)	COMPLETED	0	2020-09-22 03:21:47.359	2m 34s	2m 31s	94.1%	783.2 MB	911.4 MB	93.6 MB	408.4 MB
580	ef/942923	8101	mem (579)	COMPLETED	0	2020-09-22 03:24:21.125	1m 13s	1m 10s	93.6%	653.7 MB	793.6 MB	60.6 MB	248.8 MB
569	44/e3d71d	19393	mem (568)	COMPLETED	0	2020-09-22 03:19:47.725	5m 56s	5m 53s	97.0%	1.2 GB	1.5 GB	277 MB	1.5 GB
567	50/511ade	19240	mem (566)	COMPLETED	0	2020-09-22 03:19:46.976	5m 57s	5m 53s	96.8%	1.2 GB	1.5 GB	287.7 MB	1.4 GB
568	6a/5b7237	30334	mem (567)	COMPLETED	0	2020-09-22 03:15:20.154	12m 17s	12m 14s	98.1%	1.2 GB	1.5 GB	656.3 MB	2.4 GB
577	f3/0e4935	28178	mem (576)	COMPLETED	0	2020-09-22 03:21:37.438	9m 43s	9m 39s	97.0%	1.1 GB	1.3 GB	290.8 MB	1.9 GB
573	99/5cae2f	22134	mem (572)	COMPLETED	0	2020-09-22 03:27:37.394	5m 33s	5m 28s	96.7%	1.2 GB	1.4 GB	258.7 MB	1.3 GB
575	07/839716	13540	mem (574)	COMPLETED	0	2020-09-22 03:25:34.522	9m 39s	9m 35s	97.6%	1.1 GB	1.3 GB	474.1 MB	1.8 GB
582	4e/523954	14452	mem (581)	COMPLETED	0	2020-09-22 03:25:43.651	10m 59s	10m 55s	97.3%	1.1 GB	1.3 GB	545.6 MB	2.1 GB
560	bf/c46c75	24745	mem (559)	COMPLETED	0	2020-09-22 03:07:39.000	29m 21s	29m 17s	99.4%	1.2 GB	1.5 GB	1.4 GB	5.6 GB
581	fa/63d7f2	14469	mem (580)	COMPLETED	0	2020-09-22 03:25:43.694	13m 1s	12m 57s	97.6%	1.2 GB	1.4 GB	630.7 MB	2.4 GB
587	8a/c7d347	4724	mem (586)	COMPLETED	0	2020-09-22 03:31:20.356	8m 5s	8m 2s	96.7%	1.1 GB	1.3 GB	307.3 MB	1.4 GB
593	9b/f7dbb5	32385	mem (592)	COMPLETED	0	2020-09-22 03:38:44.511	1m 35s	1m 30s	94.2%	705.6 MB	860.7 MB	68.8 MB	284.4 MB
579	37/ea53cf	12128	mem (578)	COMPLETED	0	2020-09-22 03:33:10.052	8m 5s	8m 1s	96.9%	1.1 GB	1.3 GB	251.7 MB	1.5 GB
555	ec/bcb8db	31591	mem (554)	COMPLETED	0	2020-09-22 03:02:41.102	41m 33s	41m 30s	99.8%	1.2 GB	1.4 GB	1.8 GB	7.8 GB
588	80/b66a6e	24436	mem (587)	COMPLETED	0	2020-09-22 03:36:42.433	7m 43s	7m 40s	97.4%	1.2 GB	1.4 GB	380.2 MB	1.4 GB
592	92/237c06	7414	mem (591)	COMPLETED	0	2020-09-22 03:40:19.889	6m 54s	6m 50s	96.5%	1.2 GB	1.4 GB	367.1 MB	1.7 GB
584	af/f2ed52	11453	mem (583)	COMPLETED	0	2020-09-22 03:41:15.286	6m 49s	6m 47s	96.1%	968.9 MB	1.2 GB	214.2 MB	1.1 GB
596	c4/ac7ad9	4429	mem (595)	COMPLETED	0	2020-09-22 03:47:14.050	3m 16s	3m 13s	94.9%	891.4 MB	1.1 GB	114.3 MB	511.1 MB
589	80/f674a9	25956	mem (588)	COMPLETED	0	2020-09-22 03:36:59.688	13m 44s	13m 41s	98.0%	1.1 GB	1.3 GB	663.7 MB	2.6 GB
591	6f/63090d	24929	mem (590)	COMPLETED	0	2020-09-22 03:44:25.275	6m 39s	6m 35s	97.8%	1.2 GB	1.6 GB	357.6 MB	1.6 GB
590	99/0cf8d6	7899	mem (589)	COMPLETED	0	2020-09-22 03:48:04.664	5m 29s	5m 26s	96.8%	1.2 GB	1.5 GB	294.1 MB	1.3 GB
578	22/090142	32646	mem (577)	COMPLETED	0	2020-09-22 03:22:27.266	31m 8s	31m 6s	99.9%	1.2 GB	1.5 GB	1.5 GB	6.2 GB
583	08/3a3799	19695	mem (582)	COMPLETED	0	2020-09-22 03:35:13.135	21m 23s	21m 20s	98.9%	1.2 GB	1.4 GB	1023 MB	4.1 GB
599	fd/2780b9	28174	mem (598)	COMPLETED	0	2020-09-22 03:53:33.583	3m 27s	3m 24s	94.4%	939 MB	1.1 GB	127.3 MB	553.4 MB
602	33/c8ae1e	19221	mem (601)	COMPLETED	0	2020-09-22 03:51:04.448	6m 47s	6m 45s	96.7%	1.2 GB	1.5 GB	349.7 MB	1.6 GB
600	de/72b5ab	28513	mem (599)	COMPLETED	0	2020-09-22 03:53:35.688	6m 11s	6m 8s	96.6%	1.2 GB	1.5 GB	318.2 MB	1.4 GB
594	04/3aa14e	17358	mem (593)	COMPLETED	0	2020-09-22 03:50:43.241	10m 42s	10m 39s	97.2%	1.1 GB	1.2 GB	314.2 MB	2.1 GB
595	0e/d31d9c	16211	mem (594)	COMPLETED	0	2020-09-22 03:50:30.283	11m 10s	11m 6s	97.8%	1.2 GB	1.4 GB	562.5 MB	2.1 GB
604	01/d2a962	9788	mem (603)	COMPLETED	0	2020-09-22 03:57:00.105	6m 38s	6m 34s	97.0%	1.2 GB	1.5 GB	346.6 MB	1.5 GB
598	09/2d5aa5	21747	mem (597)	COMPLETED	0	2020-09-22 03:59:46.458	4m 55s	4m 51s	95.8%	949.9 MB	1.2 GB	177.8 MB	819.4 MB
585	2b/ddee64	3115	mem (584)	COMPLETED	0	2020-09-22 03:39:24.960	25m 53s	25m 50s	99.3%	1.2 GB	1.6 GB	1.3 GB	4.9 GB
601	e9/0c5ea6	7708	mem (600)	COMPLETED	0	2020-09-22 03:56:36.036	9m 29s	9m 26s	97.3%	1.2 GB	1.4 GB	462.6 MB	1.7 GB
611	cf/99052b	29440	mem (610)	COMPLETED	0	2020-09-22 04:01:40.219	4m 47s	4m 44s	96.7%	1.2 GB	1.4 GB	212.9 MB	1.1 GB
608	58/159735	28019	mem (607)	COMPLETED	0	2020-09-22 04:01:25.581	5m 5s	5m 1s	97.0%	1.2 GB	1.5 GB	240.4 MB	1.2 GB
615	14/ce4b5c	16952	mem (614)	COMPLETED	0	2020-09-22 04:06:05.239	1m 34s	1m 30s	93.5%	802.7 MB	1 GB	84.4 MB	343.9 MB
603	2d/26121f	5180	mem (602)	COMPLETED	0	2020-09-22 04:03:37.923	6m 53s	6m 48s	97.3%	1.2 GB	1.4 GB	337.4 MB	1.2 GB
606	84/6cd6d0	19016	mem (605)	COMPLETED	0	2020-09-22 04:06:26.748	4m 25s	4m 22s	96.5%	946.7 MB	1.2 GB	187.8 MB	741.2 MB
597	92/ce45f9	13760	mem (596)	COMPLETED	0	2020-09-22 03:57:51.810	13m 41s	13m 39s	99.5%	1.2 GB	1.6 GB	742.4 MB	2.6 GB
605	70/de08c2	9877	mem (604)	COMPLETED	0	2020-09-22 04:04:41.875	6m 52s	6m 50s	98.3%	1.2 GB	1.5 GB	353 MB	1.6 GB
607	54/a5c3b3	12810	mem (606)	COMPLETED	0	2020-09-22 04:05:17.684	6m 33s	6m 30s	95.9%	1.1 GB	1.3 GB	194.6 MB	1.2 GB
618	af/ca2876	6763	mem (617)	COMPLETED	0	2020-09-22 04:10:51.275	1m 19s	1m 16s	94.7%	472.7 MB	626.7 MB	54.7 MB	207.3 MB
609	7b/3c7cd9	19534	mem (608)	COMPLETED	0	2020-09-22 04:06:30.257	5m 57s	5m 53s	98.8%	1.2 GB	1.4 GB	323.6 MB	1.4 GB
613	cc/4bd6df	4747	mem (612)	COMPLETED	0	2020-09-22 04:10:30.641	5m 21s	5m 19s	97.9%	1.2 GB	1.4 GB	260.9 MB	1.3 GB
614	6c/68e3f9	12673	mem (613)	COMPLETED	0	2020-09-22 04:11:50.658	5m 24s	5m 19s	96.7%	1.2 GB	1.4 GB	250.5 MB	1.3 GB
620	07/8bf9f2	10133	mem (619)	COMPLETED	0	2020-09-22 04:11:32.975	6m 24s	6m 21s	96.8%	1.1 GB	1.3 GB	244.5 MB	1.2 GB
610	41/3048e2	25481	mem (609)	COMPLETED	0	2020-09-22 04:07:38.958	10m 23s	10m 20s	97.9%	1.2 GB	1.5 GB	564.3 MB	2 GB
625	ca/5ae49b	16489	mem (624)	COMPLETED	0	2020-09-22 04:12:26.809	6m 40s	6m 34s	97.4%	1.2 GB	1.4 GB	347.7 MB	1.6 GB
617	37/7f818b	6147	mem (616)	COMPLETED	0	2020-09-22 04:17:14.339	2m 46s	2m 43s	96.7%	827.3 MB	1.1 GB	97 MB	433 MB
612	79/db3df4	10353	mem (611)	COMPLETED	0	2020-09-22 04:11:34.256	9m 28s	9m 25s	97.1%	1.2 GB	1.4 GB	463.6 MB	1.8 GB
622	1a/9fc41d	16178	mem (621)	COMPLETED	0	2020-09-22 04:19:06.749	3m 3s	2m 59s	94.4%	851.5 MB	1 GB	108 MB	484 MB
629	85/da9772	10477	mem (628)	COMPLETED	0	2020-09-22 04:18:01.838	6m 6s	6m 4s	97.2%	1.2 GB	1.5 GB	319.5 MB	1.4 GB
586	3a/db46ce	23533	mem (585)	COMPLETED	0	2020-09-22 03:44:13.895	40m 36s	40m 32s	99.6%	1.2 GB	1.4 GB	1.6 GB	7.2 GB
616	5d/8bf2bd	14643	mem (615)	COMPLETED	0	2020-09-22 04:12:09.986	12m 48s	12m 44s	98.7%	1.2 GB	1.4 GB	647.4 MB	2.5 GB
621	d0/2e4c7d	20603	mem (620)	COMPLETED	0	2020-09-22 04:20:00.190	5m 5s	5m 2s	95.5%	1.2 GB	1.5 GB	278.9 MB	1.2 GB
623	72/b44c48	31242	mem (622)	COMPLETED	0	2020-09-22 04:22:10.101	3m 13s	3m 10s	95.3%	891.1 MB	1.1 GB	113 MB	507.8 MB
619	d3/e8da31	9809	mem (618)	COMPLETED	0	2020-09-22 04:17:57.240	9m 10s	9m 7s	97.5%	1.1 GB	1.3 GB	441.7 MB	1.7 GB
626	a0/1352e0	31949	mem (625)	COMPLETED	0	2020-09-22 04:15:51.797	12m 40s	12m 36s	99.1%	1.2 GB	1.5 GB	675.2 MB	2.5 GB
627	a2/28779d	7060	mem (626)	COMPLETED	0	2020-09-22 04:24:07.838	5m 31s	5m 28s	97.2%	1.1 GB	1.3 GB	157.2 MB	1.1 GB
624	a8/b593a3	25708	mem (623)	COMPLETED	0	2020-09-22 04:21:01.965	11m 31s	11m 28s	97.4%	1.2 GB	1.6 GB	604 MB	2.1 GB
641	ec/6f0ac6	3743	mem (640)	COMPLETED	0	2020-09-22 04:29:38.889	3m 56s	3m 53s	95.1%	955.8 MB	1.1 GB	142.9 MB	652.2 MB
632	29/60d57b	23473	mem (631)	COMPLETED	0	2020-09-22 04:27:07.098	6m 49s	6m 45s	97.4%	1.2 GB	1.5 GB	352.5 MB	1.6 GB
631	09/934ca2	15035	mem (630)	COMPLETED	0	2020-09-22 04:25:23.069	8m 42s	8m 39s	98.7%	1.1 GB	1.3 GB	442.5 MB	1.7 GB
628	4d/efdda3	10348	mem (627)	COMPLETED	0	2020-09-22 04:24:49.457	9m 28s	9m 26s	98.0%	1.1 GB	1.3 GB	283.6 MB	1.9 GB
636	ec/774979	12699	mem (635)	COMPLETED	0	2020-09-22 04:25:04.804	10m 1s	9m 58s	97.8%	1 GB	1.2 GB	296.4 MB	2.1 GB
634	96/a9547b	30286	mem (633)	COMPLETED	0	2020-09-22 04:28:31.537	6m 55s	6m 51s	96.6%	1.2 GB	1.4 GB	329.7 MB	1.5 GB
630	b7/323289	11590	mem (629)	COMPLETED	0	2020-09-22 04:24:57.602	10m 52s	10m 49s	98.4%	1.2 GB	1.4 GB	556 MB	2.1 GB
635	90/bb5aac	23614	mem (634)	COMPLETED	0	2020-09-22 04:33:34.673	2m 33s	2m 31s	97.2%	812.6 MB	1 GB	96.8 MB	430.3 MB
633	1c/6a5965	18120	mem (632)	COMPLETED	0	2020-09-22 04:32:32.920	4m 1s	3m 57s	97.7%	948.2 MB	1.2 GB	185.1 MB	703.7 MB
639	5d/94bb17	1231	mem (638)	COMPLETED	0	2020-09-22 04:35:05.804	2m 6s	2m 3s	95.8%	737.3 MB	899.6 MB	82.3 MB	357.8 MB
638	d2/42f390	27259	mem (637)	COMPLETED	0	2020-09-22 04:34:05.314	4m 19s	4m 16s	97.1%	1.1 GB	1.3 GB	123.3 MB	854.3 MB
637	d9/b0c0a5	26015	mem (636)	COMPLETED	0	2020-09-22 04:33:56.096	6m 5s	6m 2s	98.8%	1.2 GB	1.5 GB	290.7 MB	1.5 GB
647	4c/b15a7a	5695	mem (646)	COMPLETED	0	2020-09-22 04:35:49.466	4m 38s	4m 35s	98.3%	1.2 GB	1.4 GB	249.9 MB	1.1 GB
640	d4/0df666	3211	mem (639)	COMPLETED	0	2020-09-22 04:35:26.186	5m 45s	5m 42s	97.7%	1.2 GB	1.4 GB	306.6 MB	1.4 GB
642	ac/c3eac0	10448	mem (641)	COMPLETED	0	2020-09-22 04:36:33.490	5m 4s	5m 2s	96.5%	1.2 GB	1.4 GB	242.5 MB	1.2 GB
645	2a/b92c37	14166	mem (644)	COMPLETED	0	2020-09-22 04:37:11.351	5m 31s	5m 27s	98.2%	1.2 GB	1.4 GB	302.8 MB	1.3 GB
646	d4/04223d	20772	mem (645)	COMPLETED	0	2020-09-22 04:38:24.482	4m 19s	4m 16s	95.4%	1.1 GB	1.3 GB	125.2 MB	872.8 MB
643	ed/4c1aee	7669	mem (642)	COMPLETED	0	2020-09-22 04:36:08.112	6m 38s	6m 34s	98.3%	1.2 GB	1.4 GB	359.4 MB	1.6 GB
652	2a/e4e65a	12555	mem (651)	COMPLETED	0	2020-09-22 04:42:42.319	1m 52s	1m 49s	96.0%	860.9 MB	1 GB	67.1 MB	386.2 MB
649	80/a4075a	29218	mem (648)	COMPLETED	0	2020-09-22 04:40:01.151	4m 47s	4m 44s	98.9%	1.2 GB	1.5 GB	256 MB	1.1 GB
650	21/5b960d	3809	mem (649)	COMPLETED	0	2020-09-22 04:41:11.118	4m 30s	4m 27s	97.2%	1.1 GB	1.4 GB	154 MB	788.5 MB
651	56/9d7800	29357	mem (650)	COMPLETED	0	2020-09-22 04:45:41.060	3m 7s	3m 4s	95.0%	882.5 MB	1.1 GB	113.5 MB	507.2 MB
644	df/92268c	28948	mem (643)	COMPLETED	0	2020-09-22 04:34:17.700	15m 13s	15m 10s	99.0%	1.1 GB	1.3 GB	452.9 MB	2.9 GB
660	65/3dcd11	24866	mem (659)	COMPLETED	0	2020-09-22 04:44:48.238	5m 8s	5m 3s	96.5%	948.6 MB	1.2 GB	176.5 MB	833.9 MB
655	ea/e8c698	31957	mem (654)	COMPLETED	0	2020-09-22 04:40:27.041	10m 24s	10m 21s	97.6%	1.2 GB	1.5 GB	466 MB	1.8 GB
648	52/4e59fc	6668	mem (647)	COMPLETED	0	2020-09-22 04:41:38.000	10m 14s	10m 10s	98.0%	1.1 GB	1.4 GB	509.9 MB	1.9 GB
657	95/367b5c	23284	mem (656)	COMPLETED	0	2020-09-22 04:44:33.870	7m 36s	7m 33s	98.0%	1.2 GB	1.4 GB	399 MB	1.8 GB
