task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1013	0f/e788f7	10792	samtoolsIndex (1012)	COMPLETED	0	2020-09-18 16:56:23.491	3.4s	3.2s	69.3%	6.1 MB	29.5 MB	77 MB	13.5 KB
1003	4d/90429e	8678	samtoolsIndex (1002)	COMPLETED	0	2020-09-18 16:56:18.534	9.3s	9.1s	72.3%	6.2 MB	29.6 MB	224.7 MB	14.3 KB
1011	f5/5830ce	8745	samtoolsIndex (1010)	COMPLETED	0	2020-09-18 16:56:18.640	10.5s	10.2s	72.6%	6.2 MB	29.6 MB	256.2 MB	14.5 KB
1016	b3/a04f14	9849	samtoolsIndex (1015)	COMPLETED	0	2020-09-18 16:56:21.492	12.4s	12.2s	66.4%	6.2 MB	29.5 MB	313.1 MB	13.9 KB
1014	89/6208ee	10110	samtoolsIndex (1013)	COMPLETED	0	2020-09-18 16:56:21.884	12.5s	12.4s	68.0%	6.2 MB	29.6 MB	325.1 MB	13.9 KB
1012	08/3abc5f	10236	samtoolsIndex (1011)	COMPLETED	0	2020-09-18 16:56:22.123	12.5s	12.3s	63.9%	6.1 MB	29.5 MB	323.1 MB	13.8 KB
1019	68/9ae6bf	12048	samtoolsIndex (1018)	COMPLETED	0	2020-09-18 16:56:26.751	10.3s	10s	68.0%	6.2 MB	29.5 MB	250.9 MB	13.9 KB
1002	75/45f2a8	6996	samtoolsIndex (1001)	COMPLETED	0	2020-09-18 16:56:13.568	25.5s	25.3s	70.4%	6.3 MB	29.6 MB	625.2 MB	15 KB
1015	cb/d1b74b	12126	samtoolsIndex (1014)	COMPLETED	0	2020-09-18 16:56:26.902	13.5s	13.2s	63.1%	6.1 MB	29.5 MB	330.1 MB	13.9 KB
1018	62/42f8c8	12947	samtoolsIndex (1017)	COMPLETED	0	2020-09-18 16:56:29.108	12.8s	12.7s	60.9%	6.3 MB	29.6 MB	324.8 MB	13.8 KB
1023	81/036254	14934	samtoolsIndex (1022)	COMPLETED	0	2020-09-18 16:56:34.591	8.4s	8.2s	65.2%	6.1 MB	29.5 MB	210.5 MB	13.6 KB
1017	1d/41c2fe	12479	samtoolsIndex (1016)	COMPLETED	0	2020-09-18 16:56:27.858	18.7s	18.5s	62.7%	6.2 MB	29.6 MB	470 MB	14.7 KB
1027	ef/5cb6be	18018	samtoolsIndex (1026)	COMPLETED	0	2020-09-18 16:56:43.016	4.2s	3.9s	67.2%	6.2 MB	29.5 MB	98.7 MB	13.5 KB
1022	a1/756678	14842	samtoolsIndex (1021)	COMPLETED	0	2020-09-18 16:56:34.414	13.1s	12.9s	63.2%	6.2 MB	29.6 MB	340.9 MB	14.1 KB
1024	b5/9fd911	17033	samtoolsIndex (1023)	COMPLETED	0	2020-09-18 16:56:40.367	9.6s	9.4s	69.5%	6.2 MB	29.5 MB	227.2 MB	13.7 KB
1028	42/ed2dc9	19454	samtoolsIndex (1027)	COMPLETED	0	2020-09-18 16:56:47.202	3.8s	3.7s	67.6%	6.1 MB	29.5 MB	92.3 MB	13.5 KB
1021	c5/72b763	14624	samtoolsIndex (1020)	COMPLETED	0	2020-09-18 16:56:33.939	20.9s	20.7s	65.0%	6.3 MB	29.6 MB	522.9 MB	14.4 KB
1033	93/8162a3	19236	samtoolsIndex (1032)	COMPLETED	0	2020-09-18 16:56:46.543	8.3s	8.2s	69.7%	6.2 MB	29.6 MB	199.3 MB	14.3 KB
1037	b0/9585b6	21891	samtoolsIndex (1036)	COMPLETED	0	2020-09-18 16:56:54.816	1.8s	1.5s	59.0%	4.5 MB	29.5 MB	37.5 MB	13.3 KB
1026	8e/b094dc	16531	samtoolsIndex (1025)	COMPLETED	0	2020-09-18 16:56:39.031	19.7s	19.5s	64.0%	6.2 MB	29.6 MB	503.5 MB	14.3 KB
1030	7c/1ac07f	20463	samtoolsIndex (1029)	COMPLETED	0	2020-09-18 16:56:49.972	10.5s	10.1s	61.7%	6.2 MB	29.5 MB	260.9 MB	13.6 KB
1029	15/7fb3e5	19676	samtoolsIndex (1028)	COMPLETED	0	2020-09-18 16:56:47.516	13.8s	13.6s	61.0%	6.3 MB	29.6 MB	351.1 MB	13.9 KB
1020	de/7a7816	15826	samtoolsIndex (1019)	COMPLETED	0	2020-09-18 16:56:37.022	24.8s	24.6s	62.1%	6.3 MB	29.6 MB	633.2 MB	14.8 KB
1039	74/ef6469	23970	samtoolsIndex (1038)	COMPLETED	0	2020-09-18 16:57:01.367	1.7s	1.6s	71.0%	6.1 MB	29.5 MB	40.4 MB	13.3 KB
1025	67/a89184	17672	samtoolsIndex (1024)	COMPLETED	0	2020-09-18 16:56:41.959	22.8s	22.6s	65.7%	6.3 MB	29.6 MB	578 MB	14.8 KB
1035	18/cf82ff	21892	samtoolsIndex (1034)	COMPLETED	0	2020-09-18 16:56:54.833	11.3s	11.1s	67.2%	6.2 MB	29.5 MB	287.3 MB	14 KB
1034	e8/e04190	23046	samtoolsIndex (1033)	COMPLETED	0	2020-09-18 16:56:58.708	8.7s	8.5s	64.8%	6 MB	29.5 MB	218.2 MB	13.7 KB
1038	b5/d2afc8	23666	samtoolsIndex (1037)	COMPLETED	0	2020-09-18 16:57:00.427	9.2s	9.1s	62.2%	6.1 MB	29.5 MB	239.4 MB	13.6 KB
1043	49/ea8cbe	24166	samtoolsIndex (1042)	COMPLETED	0	2020-09-18 16:57:01.831	8.1s	7.9s	60.1%	6.2 MB	29.6 MB	206.9 MB	15.2 KB
1032	3f/e4ceae	22481	samtoolsIndex (1031)	COMPLETED	0	2020-09-18 16:56:56.640	14.6s	14.4s	63.4%	6.2 MB	29.6 MB	363.4 MB	14.2 KB
1047	7f/83c463	26196	samtoolsIndex (1046)	COMPLETED	0	2020-09-18 16:57:07.416	7.3s	7.1s	68.6%	6.1 MB	29.6 MB	168.9 MB	14 KB
1040	0a/36d305	24615	samtoolsIndex (1039)	COMPLETED	0	2020-09-18 16:57:03.100	12.4s	12.1s	61.2%	6.2 MB	29.5 MB	315.7 MB	13.7 KB
1046	39/02a79c	25702	samtoolsIndex (1045)	COMPLETED	0	2020-09-18 16:57:06.095	9.5s	9.3s	66.8%	6.1 MB	29.5 MB	238.5 MB	13.6 KB
1042	d6/dde086	27205	samtoolsIndex (1041)	COMPLETED	0	2020-09-18 16:57:09.979	13.3s	13s	62.6%	6.2 MB	29.6 MB	340.3 MB	13.7 KB
1036	b5/bc609c	27031	samtoolsIndex (1035)	COMPLETED	0	2020-09-18 16:57:09.656	13.8s	13.6s	65.7%	6.2 MB	29.6 MB	347.5 MB	13.9 KB
1045	52/8e543e	29161	samtoolsIndex (1044)	COMPLETED	0	2020-09-18 16:57:15.567	9s	8.8s	68.6%	6.2 MB	29.5 MB	216.6 MB	13.5 KB
1050	83/fcf050	27562	samtoolsIndex (1049)	COMPLETED	0	2020-09-18 16:57:11.205	13.8s	13.5s	67.1%	6.1 MB	29.6 MB	352 MB	14.1 KB
1041	de/d15488	25226	samtoolsIndex (1040)	COMPLETED	0	2020-09-18 16:57:04.719	21.9s	21.7s	65.4%	6.3 MB	29.6 MB	546.1 MB	14.4 KB
1053	79/bed21a	28788	samtoolsIndex (1052)	COMPLETED	0	2020-09-18 16:57:14.716	12.4s	12.2s	68.3%	6.2 MB	29.5 MB	323.3 MB	14 KB
1049	15/986184	32760	samtoolsIndex (1048)	COMPLETED	0	2020-09-18 16:57:27.118	3.6s	3.5s	67.1%	6.1 MB	29.5 MB	86.2 MB	13.8 KB
1055	07/923a9c	31509	samtoolsIndex (1054)	COMPLETED	0	2020-09-18 16:57:23.444	10.3s	9.9s	66.7%	6.1 MB	29.5 MB	273.2 MB	13.5 KB
1057	2d/d1651d	32117	samtoolsIndex (1056)	COMPLETED	0	2020-09-18 16:57:25.046	9.4s	9.1s	64.0%	6.3 MB	29.5 MB	222.2 MB	13.6 KB
1051	8b/812178	32611	samtoolsIndex (1050)	COMPLETED	0	2020-09-18 16:57:26.651	9.5s	9.2s	71.0%	6.1 MB	29.5 MB	223.3 MB	13.7 KB
1052	1d/ea5f7f	2367	samtoolsIndex (1051)	COMPLETED	0	2020-09-18 16:57:33.732	2.9s	2.8s	63.7%	6.2 MB	29.5 MB	66.3 MB	13.5 KB
1048	7f/1c2f7f	31412	samtoolsIndex (1047)	COMPLETED	0	2020-09-18 16:57:23.247	15.1s	14.9s	65.8%	6.1 MB	29.6 MB	402.5 MB	14.1 KB
1054	48/e88742	2715	samtoolsIndex (1053)	COMPLETED	0	2020-09-18 16:57:34.456	4.4s	4.3s	66.6%	6.3 MB	29.5 MB	105.3 MB	13.7 KB
1044	8f/3c5ab3	29149	samtoolsIndex (1043)	COMPLETED	0	2020-09-18 16:57:15.543	23.8s	23.6s	64.0%	6.2 MB	29.6 MB	567.5 MB	14.7 KB
1059	01/769dcf	1531	samtoolsIndex (1058)	COMPLETED	0	2020-09-18 16:57:30.740	12s	11.9s	63.9%	6.2 MB	29.6 MB	316.4 MB	13.8 KB
1067	c7/50f15a	4127	samtoolsIndex (1066)	COMPLETED	0	2020-09-18 16:57:38.894	7.6s	7.5s	64.3%	6.2 MB	29.5 MB	178.9 MB	13.5 KB
1066	3c/79a769	3965	samtoolsIndex (1065)	COMPLETED	0	2020-09-18 16:57:38.314	8.3s	8.2s	62.5%	6.1 MB	29.5 MB	204.7 MB	13.6 KB
1031	d5/c2bd27	20847	samtoolsIndex (1030)	COMPLETED	0	2020-09-18 16:56:51.044	58.1s	58s	67.5%	6.2 MB	29.8 MB	1.4 GB	18.2 KB
1061	41/eabe2b	6447	samtoolsIndex (1060)	COMPLETED	0	2020-09-18 16:57:46.497	3.2s	3.1s	68.6%	6.2 MB	29.5 MB	74.3 MB	13.5 KB
1063	31/9b6f04	3482	samtoolsIndex (1062)	COMPLETED	0	2020-09-18 16:57:36.677	14.1s	13.9s	63.0%	6.3 MB	29.6 MB	369.6 MB	14 KB
1058	9e/9087b7	3265	samtoolsIndex (1057)	COMPLETED	0	2020-09-18 16:57:36.117	15.3s	15.2s	61.8%	6.3 MB	29.6 MB	388.5 MB	13.9 KB
1060	82/3280ac	5367	samtoolsIndex (1059)	COMPLETED	0	2020-09-18 16:57:42.736	12.6s	12.4s	66.2%	6.1 MB	29.5 MB	314.2 MB	13.7 KB
1071	34/34e7a9	6509	samtoolsIndex (1070)	COMPLETED	0	2020-09-18 16:57:46.629	8.8s	8.5s	65.6%	6.2 MB	29.5 MB	217 MB	13.5 KB
1062	28/6a7362	7311	samtoolsIndex (1061)	COMPLETED	0	2020-09-18 16:57:49.188	8.2s	8s	74.5%	6 MB	29.5 MB	194.7 MB	13.7 KB
1064	48/4fcf93	7633	samtoolsIndex (1063)	COMPLETED	0	2020-09-18 16:57:49.710	8.9s	8.8s	63.7%	6.1 MB	29.5 MB	219.2 MB	13.6 KB
1072	9e/22bc5b	9413	samtoolsIndex (1071)	COMPLETED	0	2020-09-18 16:57:55.441	4s	3.8s	66.2%	6 MB	29.5 MB	95.6 MB	13.7 KB
1056	48/962d9e	31897	samtoolsIndex (1055)	COMPLETED	0	2020-09-18 16:57:24.556	36.6s	36.5s	67.5%	6.1 MB	29.6 MB	919 MB	16.3 KB
1069	eb/cb0e5c	8121	samtoolsIndex (1068)	COMPLETED	0	2020-09-18 16:57:51.428	12.2s	12.1s	62.4%	6.2 MB	29.5 MB	318.2 MB	13.9 KB
1078	c1/49d02d	10118	samtoolsIndex (1077)	COMPLETED	0	2020-09-18 16:57:57.388	13.5s	13.4s	63.1%	6.2 MB	29.6 MB	341.9 MB	13.9 KB
1065	a4/79e3fc	7883	samtoolsIndex (1064)	COMPLETED	0	2020-09-18 16:57:50.788	25.1s	25s	64.2%	6.3 MB	29.6 MB	633.6 MB	15.1 KB
1070	01/e0cd34	9347	samtoolsIndex (1069)	COMPLETED	0	2020-09-18 16:57:55.341	21s	20.9s	60.1%	6.2 MB	29.6 MB	515.2 MB	14.5 KB
1073	5a/136b78	10550	samtoolsIndex (1072)	COMPLETED	0	2020-09-18 16:57:58.580	17.9s	17.8s	61.2%	6.2 MB	29.6 MB	450.9 MB	14.5 KB
1076	a2/cbd6c5	11362	samtoolsIndex (1075)	COMPLETED	0	2020-09-18 16:58:01.195	15.6s	15.4s	64.1%	6.2 MB	29.8 MB	391.1 MB	15.7 KB
1074	32/be2481	10876	samtoolsIndex (1073)	COMPLETED	0	2020-09-18 16:57:59.456	20.5s	20.3s	63.4%	6.2 MB	29.6 MB	511 MB	14.5 KB
1082	fa/4d8190	14298	samtoolsIndex (1081)	COMPLETED	0	2020-09-18 16:58:10.934	13.5s	13.3s	57.6%	6 MB	29.5 MB	326.4 MB	13.8 KB
1079	4a/8354da	15450	samtoolsIndex (1078)	COMPLETED	0	2020-09-18 16:58:16.499	8.3s	8.1s	67.9%	6 MB	29.5 MB	202.5 MB	13.5 KB
1075	e3/78d712	12225	samtoolsIndex (1074)	COMPLETED	0	2020-09-18 16:58:03.627	22.5s	22.4s	61.8%	6.2 MB	29.6 MB	568.2 MB	14.6 KB
1077	33/1bdddc	15378	samtoolsIndex (1076)	COMPLETED	0	2020-09-18 16:58:16.317	13.1s	13s	63.4%	6.1 MB	29.5 MB	327.4 MB	13.8 KB
1080	d5/7fad58	16474	samtoolsIndex (1079)	COMPLETED	0	2020-09-18 16:58:19.916	12.9s	12.8s	64.1%	6.2 MB	29.6 MB	319.7 MB	13.8 KB
1083	92/04a7b7	15270	samtoolsIndex (1082)	COMPLETED	0	2020-09-18 16:58:15.937	17.8s	17.7s	65.5%	6.2 MB	29.6 MB	456.9 MB	14.2 KB
1088	33/b1b4a9	15605	samtoolsIndex (1087)	COMPLETED	0	2020-09-18 16:58:16.821	17.8s	17.6s	64.7%	6.1 MB	29.6 MB	437.4 MB	14.1 KB
1081	4d/99bd94	17839	samtoolsIndex (1080)	COMPLETED	0	2020-09-18 16:58:24.396	10.2s	10.1s	66.0%	6.1 MB	29.5 MB	245.2 MB	13.6 KB
1087	16/3e88d1	20465	samtoolsIndex (1086)	COMPLETED	0	2020-09-18 16:58:32.834	2.7s	2.5s	63.3%	6.1 MB	29.5 MB	57.8 MB	13.4 KB
1084	e3/5118bf	18485	samtoolsIndex (1083)	COMPLETED	0	2020-09-18 16:58:26.104	11.4s	11.3s	60.1%	6.1 MB	29.6 MB	289 MB	13.8 KB
1095	2e/b1baaa	21268	samtoolsIndex (1094)	COMPLETED	0	2020-09-18 16:58:34.642	3.4s	3.2s	68.8%	6.1 MB	29.5 MB	81 MB	13.4 KB
1085	db/fe106f	18044	samtoolsIndex (1084)	COMPLETED	0	2020-09-18 16:58:24.785	13.8s	13.7s	64.1%	6.3 MB	29.5 MB	347.1 MB	13.8 KB
1097	c6/288ed9	22466	samtoolsIndex (1096)	COMPLETED	0	2020-09-18 16:58:37.525	3.1s	2.9s	70.0%	6 MB	29.5 MB	71.8 MB	13.4 KB
1086	6a/692a4e	19560	samtoolsIndex (1085)	COMPLETED	0	2020-09-18 16:58:29.392	15.4s	15.1s	65.5%	6.3 MB	29.6 MB	390.6 MB	13.9 KB
1068	0e/2b0f69	4379	samtoolsIndex (1067)	COMPLETED	0	2020-09-18 16:57:39.370	1m 6s	1m 6s	63.9%	6.8 MB	30.1 MB	1.7 GB	19.6 KB
1089	6e/13e6ee	20899	samtoolsIndex (1088)	COMPLETED	0	2020-09-18 16:58:33.766	13.3s	13.1s	66.4%	6.1 MB	29.5 MB	334.8 MB	13.8 KB
1094	63/4a7e55	23607	samtoolsIndex (1093)	COMPLETED	0	2020-09-18 16:58:40.584	8.1s	7.9s	72.9%	6.3 MB	29.5 MB	184.7 MB	13.8 KB
1098	18/2c0b9b	25732	samtoolsIndex (1097)	COMPLETED	0	2020-09-18 16:58:47.047	2.2s	1.9s	64.8%	6.4 MB	29.5 MB	46.1 MB	13.4 KB
1096	38/d028d5	21659	samtoolsIndex (1095)	COMPLETED	0	2020-09-18 16:58:35.520	13.8s	13.6s	63.2%	5.9 MB	29.5 MB	358 MB	13.8 KB
1092	f5/68a2cf	22882	samtoolsIndex (1091)	COMPLETED	0	2020-09-18 16:58:38.634	10.7s	10.5s	63.2%	6 MB	29.5 MB	260.8 MB	13.7 KB
1090	99/c7891a	21236	samtoolsIndex (1089)	COMPLETED	0	2020-09-18 16:58:34.592	15.7s	15.6s	65.6%	6.1 MB	29.5 MB	407.7 MB	14.2 KB
1091	d4/39dd4e	22665	samtoolsIndex (1090)	COMPLETED	0	2020-09-18 16:58:38.087	12.9s	12.8s	66.1%	6.2 MB	29.6 MB	330.4 MB	13.9 KB
1107	64/42eaa6	27119	samtoolsIndex (1106)	COMPLETED	0	2020-09-18 16:58:50.345	4.5s	4.3s	66.7%	6.3 MB	29.5 MB	104.4 MB	13.8 KB
1093	9f/d31f4d	25178	samtoolsIndex (1092)	COMPLETED	0	2020-09-18 16:58:45.508	10.8s	10.7s	65.2%	6 MB	29.5 MB	272 MB	13.8 KB
1105	24/3ebdd1	28937	samtoolsIndex (1104)	COMPLETED	0	2020-09-18 16:58:54.840	3.5s	3.2s	63.3%	6.2 MB	29.5 MB	78.5 MB	13.6 KB
1109	8e/99447e	29542	samtoolsIndex (1108)	COMPLETED	0	2020-09-18 16:58:56.380	3.5s	3.4s	65.3%	6.1 MB	29.5 MB	84.2 MB	13.5 KB
1099	6b/7432a3	26376	samtoolsIndex (1098)	COMPLETED	0	2020-09-18 16:58:48.676	11.3s	11.1s	71.5%	6.2 MB	29.6 MB	267.6 MB	14 KB
1103	92/80f689	26642	samtoolsIndex (1102)	COMPLETED	0	2020-09-18 16:58:49.281	11.9s	11.7s	62.2%	6.4 MB	29.8 MB	309.6 MB	16.6 KB
1104	0c/2bfcb5	27494	samtoolsIndex (1103)	COMPLETED	0	2020-09-18 16:58:50.977	12.9s	12.8s	61.6%	6.3 MB	29.6 MB	330.4 MB	13.8 KB
1102	a1/2e39de	26705	samtoolsIndex (1101)	COMPLETED	0	2020-09-18 16:58:49.342	18.4s	18.2s	65.6%	6.2 MB	29.6 MB	465.2 MB	14.4 KB
1113	5a/02d365	30883	samtoolsIndex (1112)	COMPLETED	0	2020-09-18 16:58:59.983	10.2s	9.9s	65.2%	6.2 MB	29.6 MB	240.7 MB	14 KB
1100	76/50e418	26585	samtoolsIndex (1099)	COMPLETED	0	2020-09-18 16:58:49.203	22.1s	22s	65.8%	6.2 MB	29.6 MB	556.5 MB	14.7 KB
1111	70/a580ee	882	samtoolsIndex (1110)	COMPLETED	0	2020-09-18 16:59:07.779	4.3s	4.2s	66.8%	6.2 MB	29.5 MB	100.1 MB	13.7 KB
1116	aa/587d1f	31338	samtoolsIndex (1115)	COMPLETED	0	2020-09-18 16:59:01.189	11.7s	11.6s	62.1%	6.2 MB	29.5 MB	306.8 MB	13.9 KB
1120	f2/3eb0d7	1630	samtoolsIndex (1119)	COMPLETED	0	2020-09-18 16:59:10.171	3s	2.9s	69.6%	6.2 MB	29.5 MB	70.6 MB	13.5 KB
1106	42/7941a3	30231	samtoolsIndex (1105)	COMPLETED	0	2020-09-18 16:58:58.303	15.7s	15.6s	64.8%	6.2 MB	29.5 MB	396.4 MB	14.2 KB
1112	71/e4e64d	2237	samtoolsIndex (1111)	COMPLETED	0	2020-09-18 16:59:12.087	2.5s	2.3s	67.3%	6.1 MB	29.5 MB	55.7 MB	13.4 KB
1125	d6/d19f98	3032	samtoolsIndex (1124)	COMPLETED	0	2020-09-18 16:59:14.022	650ms	538ms	63.6%	4.6 MB	29.5 MB	11.9 MB	3.5 KB
1122	d8/b3da4b	2621	samtoolsIndex (1121)	COMPLETED	0	2020-09-18 16:59:12.917	3.2s	3s	69.2%	6.3 MB	29.5 MB	75.6 MB	13.5 KB
1110	bb/c4dbc6	32211	samtoolsIndex (1109)	COMPLETED	0	2020-09-18 16:59:03.930	13.8s	13.6s	64.0%	6.1 MB	29.6 MB	342.2 MB	13.8 KB
1108	b8/5f44d3	30842	samtoolsIndex (1107)	COMPLETED	0	2020-09-18 16:58:59.927	20.2s	20.1s	63.2%	6.2 MB	29.6 MB	520.2 MB	14.6 KB
1114	7e/cb4b6a	3699	samtoolsIndex (1113)	COMPLETED	0	2020-09-18 16:59:16.073	4.9s	4.7s	70.7%	6 MB	29.5 MB	113 MB	13.4 KB
1118	31/4e9d2e	2009	samtoolsIndex (1117)	COMPLETED	0	2020-09-18 16:59:11.342	11.3s	11s	64.9%	6.1 MB	29.5 MB	278.6 MB	13.8 KB
1128	22/edda75	3297	samtoolsIndex (1127)	COMPLETED	0	2020-09-18 16:59:14.675	9.1s	8.9s	67.1%	6.2 MB	29.5 MB	215 MB	13.7 KB
1115	62/3b9190	4321	samtoolsIndex (1114)	COMPLETED	0	2020-09-18 16:59:17.718	8.8s	8.6s	67.7%	6.1 MB	29.5 MB	226.8 MB	13.5 KB
1121	25/a5d01c	5948	samtoolsIndex (1120)	COMPLETED	0	2020-09-18 16:59:22.619	6s	5.9s	64.2%	6.2 MB	29.5 MB	139.5 MB	13.7 KB
1131	94/fa11ac	7335	samtoolsIndex (1130)	COMPLETED	0	2020-09-18 16:59:26.486	3.1s	3s	68.7%	6 MB	29.5 MB	73.9 MB	13.4 KB
1126	b9/3a0620	3222	samtoolsIndex (1125)	COMPLETED	0	2020-09-18 16:59:14.579	15.3s	15.2s	64.5%	6 MB	29.5 MB	391.2 MB	14 KB
1117	ab/0693b9	5048	samtoolsIndex (1116)	COMPLETED	0	2020-09-18 16:59:20.164	12.4s	12.2s	62.3%	6.1 MB	29.5 MB	320.8 MB	14 KB
1129	f9/8e33cf	8326	samtoolsIndex (1128)	COMPLETED	0	2020-09-18 16:59:29.575	4.9s	4.7s	65.6%	6.2 MB	29.5 MB	115.7 MB	13.7 KB
1124	e7/b0c769	6433	samtoolsIndex (1123)	COMPLETED	0	2020-09-18 16:59:23.789	12.9s	12.8s	69.0%	6 MB	29.5 MB	312.5 MB	13.9 KB
1123	3a/24d637	2756	samtoolsIndex (1122)	COMPLETED	0	2020-09-18 16:59:13.182	23.6s	23.5s	63.4%	6.2 MB	29.6 MB	593.9 MB	14.6 KB
1136	d4/b2b280	9324	samtoolsIndex (1135)	COMPLETED	0	2020-09-18 16:59:32.574	5.5s	5.4s	60.6%	6.1 MB	29.6 MB	140.9 MB	13.7 KB
1140	60/63702c	10602	samtoolsIndex (1139)	COMPLETED	0	2020-09-18 16:59:36.831	2.5s	2.4s	67.8%	6.1 MB	29.5 MB	57.8 MB	13.3 KB
1119	28/d874bf	5351	samtoolsIndex (1118)	COMPLETED	0	2020-09-18 16:59:20.956	20.8s	20.6s	70.6%	6.4 MB	29.8 MB	505.7 MB	16.6 KB
1127	89/a6f972	8002	samtoolsIndex (1126)	COMPLETED	0	2020-09-18 16:59:28.637	13.5s	13.3s	60.9%	6.3 MB	29.6 MB	345.8 MB	14 KB
1135	6d/e4f19f	8439	samtoolsIndex (1134)	COMPLETED	0	2020-09-18 16:59:29.915	12.3s	12.1s	64.9%	6 MB	29.5 MB	312.2 MB	13.9 KB
1137	6c/1331c1	12170	samtoolsIndex (1136)	COMPLETED	0	2020-09-18 16:59:41.717	2.5s	2.2s	69.1%	6.1 MB	29.5 MB	55.6 MB	13.4 KB
1134	e1/aee9e2	9893	samtoolsIndex (1133)	COMPLETED	0	2020-09-18 16:59:34.436	12.5s	12.4s	68.3%	6.1 MB	29.5 MB	318.5 MB	13.9 KB
1101	c3/f3901a	24966	samtoolsIndex (1100)	COMPLETED	0	2020-09-18 16:58:44.753	1m 4s	1m 4s	63.5%	6.7 MB	30.1 MB	1.6 GB	18.9 KB
1133	ad/98f063	10544	samtoolsIndex (1132)	COMPLETED	0	2020-09-18 16:59:36.704	12.8s	12.6s	65.0%	6.1 MB	29.5 MB	320 MB	13.8 KB
1139	ed/8d1f1f	12427	samtoolsIndex (1138)	COMPLETED	0	2020-09-18 16:59:42.218	8.2s	8s	72.9%	6.1 MB	29.5 MB	185.4 MB	13.6 KB
1142	07/d52b59	11023	samtoolsIndex (1141)	COMPLETED	0	2020-09-18 16:59:38.117	13s	12.8s	70.7%	6.2 MB	29.5 MB	339.6 MB	14.2 KB
1138	6d/b7467c	12358	samtoolsIndex (1137)	COMPLETED	0	2020-09-18 16:59:42.093	10.3s	10s	70.3%	6.4 MB	29.8 MB	274.9 MB	15.1 KB
1130	3e/92214a	11488	samtoolsIndex (1129)	COMPLETED	0	2020-09-18 16:59:39.375	13.5s	13.3s	65.0%	6.2 MB	29.5 MB	311 MB	13.9 KB
1148	c6/e33b77	14983	samtoolsIndex (1147)	COMPLETED	0	2020-09-18 16:59:49.507	5.3s	4.8s	79.1%	6.2 MB	29.5 MB	109.6 MB	13.4 KB
1151	28/798654	16236	samtoolsIndex (1150)	COMPLETED	0	2020-09-18 16:59:52.345	4.9s	4.7s	70.4%	6.2 MB	29.5 MB	118.1 MB	13.8 KB
1141	bf/443499	14015	samtoolsIndex (1140)	COMPLETED	0	2020-09-18 16:59:46.929	10.8s	10.7s	70.2%	6.3 MB	29.5 MB	264.5 MB	13.8 KB
1152	a3/e30515	16460	samtoolsIndex (1151)	COMPLETED	0	2020-09-18 16:59:52.882	4.9s	4.8s	69.2%	6 MB	29.5 MB	124 MB	13.8 KB
1143	c8/764ecb	18403	samtoolsIndex (1142)	COMPLETED	0	2020-09-18 16:59:57.773	1.4s	1.2s	61.3%	4.7 MB	29.5 MB	29.1 MB	13.1 KB
1154	84/fd663d	17197	samtoolsIndex (1153)	COMPLETED	0	2020-09-18 16:59:54.808	4.6s	4.5s	63.2%	6.2 MB	29.5 MB	117 MB	13.7 KB
1145	62/7b68c2	13158	samtoolsIndex (1144)	COMPLETED	0	2020-09-18 16:59:44.183	16.4s	16.2s	67.6%	6.4 MB	29.6 MB	426 MB	14.2 KB
1158	43/a1000d	19041	samtoolsIndex (1157)	COMPLETED	0	2020-09-18 16:59:59.395	3.2s	3s	66.1%	6 MB	29.5 MB	66.4 MB	13.4 KB
1147	66/bddf16	14773	samtoolsIndex (1146)	COMPLETED	0	2020-09-18 16:59:48.944	15.6s	15.4s	68.5%	6.2 MB	29.6 MB	408 MB	14.1 KB
1153	aa/ee9211	19452	samtoolsIndex (1152)	COMPLETED	0	2020-09-18 17:00:00.543	4.7s	4.6s	70.3%	6.1 MB	29.5 MB	117.1 MB	13.5 KB
1146	48/cbe88a	18107	samtoolsIndex (1145)	COMPLETED	0	2020-09-18 16:59:57.231	9.5s	9.4s	62.6%	6.1 MB	29.6 MB	243.5 MB	15.8 KB
1162	50/39efa2	21214	samtoolsIndex (1161)	COMPLETED	0	2020-09-18 17:00:05.293	3.1s	3s	63.7%	6.2 MB	29.5 MB	70.8 MB	13.5 KB
1161	23/e71b09	20873	samtoolsIndex (1160)	COMPLETED	0	2020-09-18 17:00:04.545	4s	3.9s	71.5%	6.1 MB	29.5 MB	99.1 MB	13.6 KB
1132	3a/49f139	15398	samtoolsIndex (1131)	COMPLETED	0	2020-09-18 16:59:50.389	20.6s	20.4s	63.9%	6.2 MB	29.6 MB	538 MB	14.7 KB
1149	c5/d3e277	18405	samtoolsIndex (1148)	COMPLETED	0	2020-09-18 16:59:57.785	13.9s	13.8s	65.9%	6.3 MB	29.6 MB	348.2 MB	14.1 KB
1156	83/bb8079	21647	samtoolsIndex (1155)	COMPLETED	0	2020-09-18 17:00:06.758	5.1s	5s	73.4%	6.2 MB	29.5 MB	119.8 MB	13.3 KB
1144	ab/c3c670	15735	samtoolsIndex (1143)	COMPLETED	0	2020-09-18 16:59:51.110	22.7s	22.6s	67.5%	6.3 MB	29.6 MB	566.3 MB	14.6 KB
1155	ce/b7a4cc	18930	samtoolsIndex (1154)	COMPLETED	0	2020-09-18 16:59:59.183	16s	15.8s	71.5%	6.5 MB	29.8 MB	389.4 MB	15.9 KB
